1.042683160183229497e-08	5.583093113751659470e-09	1.281959498463292967e-08
8.617288264437928450e-09	4.999544852187435062e-09	1.165834749294884693e-08
7.091754420744229992e-09	4.488335231256373077e-09	1.063108751309109021e-08
5.796661025255428859e-09	4.039734517273070423e-09	9.720206003057338795e-09
4.689892907361342403e-09	3.645336229170713081e-09	8.910536474412084933e-09
3.738074938475235002e-09	3.297911158976311917e-09	8.189044369462874725e-09
2.914561514355395252e-09	2.991256190890911212e-09	7.544533538646291065e-09
2.197929671599049371e-09	2.720052757106600615e-09	6.967382928010011490e-09
1.570841168252462634e-09	2.479740281631975202e-09	6.449315948879157209e-09
1.019175419984348976e-09	2.266404588076780184e-09	5.983201519417986546e-09
5.313639824440978119e-10	2.076681719180117725e-09	5.562883691652903136e-09
9.787592958332459938e-11	1.907675684087457535e-09	5.183037108761723104e-09
-2.891830367760908858e-10	1.756888821461787205e-09	4.839044506765882935e-09
-6.363848781276737399e-10	1.622162260073173480e-09	4.526893180682276735e-09
-9.492272033210639597e-10	1.501625982817487383e-09	4.243087288006537945e-09
-1.232330019510882427e-09	1.393656462456154705e-09	3.984574077168618667e-09
-1.489592800033954405e-09	1.296841030858554000e-09	3.748681245974175145e-09
-1.724320960091088336e-09	1.209947651329798114e-09	3.533063813732097076e-09
-1.939327185877348222e-09	1.131899191042510925e-09	3.335659102636050656e-09
-2.137014304404168873e-09	1.061752149163675156e-09	3.154648837525967992e-09
-2.319442504727939364e-09	9.986778700306839877e-10	2.988426100099723846e-09
-2.488384510483078931e-09	9.419471591609137806e-10	2.835567882349443190e-09
-2.645370441219568865e-09	8.909168551044912241e-10	2.694811125173825874e-09
-2.791725932834360943e-09	8.450185477274896984e-10	2.565032521569448901e-09
-2.928602430933116670e-09	8.037487823446108601e-10	2.445230761390553803e-09
-3.057003460556680348e-09	7.666608884774725999e-10	2.334511592372309625e-09
-3.177806059961885208e-09	7.333574432906931280e-10	2.232074847174922218e-09
-3.291778863379069476e-09	7.034845409907126627e-10	2.137203017338336930e-09
-3.399597182466678619e-09	6.767262731669893215e-10	2.049251836740621002e-09
-3.501856145800761119e-09	6.528001306183052241e-10	1.967641263811444227e-09
-3.599081234891474901e-09	6.314528400164243552e-10	1.891848686967167506e-09
-3.691737875584831228e-09	6.124574717751133327e-10	1.821401982016197392e-09
-3.780238931142927195e-09	5.956097596608148378e-10	1.755874334818947156e-09
-3.864951714227529388e-09	5.807258303865620287e-10	1.694878984381815017e-09
-3.946203721202001281e-09	5.676399887170448067e-10	1.638064919817777926e-09
-4.024287442172550316e-09	5.562023822995144947e-10	1.585113334109013764e-09
-4.099464761171937016e-09	5.462776286879472974e-10	1.535733927989333168e-09
-4.171970463540134911e-09	5.377429557196241550e-10	1.489662322199756349e-09
-4.242015854324022255e-09	5.304871449525942740e-10	1.446657003449189838e-09
-4.309790866778125943e-09	5.244088441269686374e-10	1.406497413906457734e-09
-4.375467156185028283e-09	5.194162322474956421e-10	1.368981737230143593e-09
-4.439199590329990644e-09	5.154254042090892420e-10	1.333924852057563773e-09
-4.501128663310850345e-09	5.123599248572473968e-10	1.301157142215759567e-09
